device_type,browser,operating_system,page_views,session_duration,age,abandoned_cart,user_category,marketing_target
0,0,2,3,250,59,1,2,1
0,2,4,9,258,59,1,2,1
0,1,3,3,119,59,1,2,1
2,1,2,10,206,59,1,2,1
2,3,4,8,25,55,1,0,3
0,1,2,8,29,55,1,0,3
1,3,4,5,37,55,1,0,3
1,3,4,6,58,55,1,0,3
2,0,0,8,274,55,1,0,3
0,3,2,4,267,55,1,0,3
2,1,3,8,75,55,1,0,3
2,1,0,7,224,70,1,1,1
2,3,2,8,66,70,1,1,1
0,2,3,4,188,70,1,1,1
1,1,0,10,191,70,1,1,1
0,3,1,9,34,70,1,1,1
0,1,4,7,295,70,1,1,1
1,0,2,8,73,70,1,1,1
2,2,1,4,107,70,1,1,1
2,3,4,4,132,53,0,2,1
2,2,4,3,219,53,0,2,1
2,0,0,8,84,53,0,2,1
1,0,1,9,212,53,0,2,1
0,1,0,6,93,53,0,2,1
0,0,3,7,196,53,0,2,1
1,0,3,9,165,53,0,2,1
2,3,2,4,73,61,1,1,1
0,3,1,9,47,61,1,1,1
2,0,3,5,129,61,1,1,1
1,3,3,6,113,61,1,1,1
1,1,4,8,289,61,1,1,1
2,3,1,8,116,25,0,1,1
1,2,3,9,281,25,0,1,1
2,0,0,10,174,25,0,1,1
0,2,2,10,98,25,0,1,1
2,3,4,6,145,25,0,1,1
2,0,2,6,30,25,0,1,1
1,3,2,10,258,25,0,1,1
2,1,4,8,172,25,0,1,1
0,2,1,4,248,25,0,1,1
2,0,0,9,151,25,0,1,1
0,2,0,4,108,25,0,1,1
2,0,1,5,176,25,0,1,1
1,1,3,8,24,25,0,1,1
1,2,0,10,82,25,0,1,1
2,0,0,5,294,23,1,1,1
1,1,3,10,165,23,1,1,1
2,3,3,6,148,23,1,1,1
2,1,1,5,119,23,1,1,1
1,0,3,4,176,23,1,1,1
1,0,1,3,66,23,1,1,1
0,2,2,8,202,23,1,1,1
0,3,2,8,245,23,1,1,1
1,0,1,7,21,23,1,1,1
1,3,3,7,59,52,0,1,1
0,1,1,7,82,52,0,1,1
2,1,2,10,204,52,0,1,1
0,3,4,8,30,52,0,1,1
2,0,3,8,179,52,0,1,1
1,0,3,8,203,52,0,1,1
0,1,3,5,268,45,1,1,3
1,0,4,9,242,45,1,1,3
2,3,2,3,98,45,1,1,3
0,3,3,3,143,45,1,1,3
2,2,4,5,285,45,1,1,3
1,2,2,9,244,45,1,1,3
0,3,3,5,269,45,1,1,3
1,1,1,4,82,45,1,1,3
1,2,2,10,90,45,1,1,3
0,0,0,7,231,45,1,1,3
0,1,0,7,132,45,1,1,3
2,3,3,4,268,45,1,1,3
2,3,3,8,227,45,1,1,3
2,1,2,7,286,48,0,0,2
1,3,0,7,94,48,0,0,2
2,2,3,7,261,48,0,0,2
2,2,1,10,290,48,0,0,2
1,2,4,9,122,48,0,0,2
2,0,1,10,67,41,0,0,1
2,1,4,8,189,41,0,0,1
1,0,1,6,37,41,0,0,1
1,1,0,10,285,41,0,0,1
0,0,4,7,55,41,0,0,1
1,3,3,6,65,41,0,0,1
0,1,3,8,46,41,0,0,1
1,1,2,10,51,41,0,0,1
2,3,0,6,101,41,0,0,1
0,2,2,5,173,41,0,0,1
1,2,0,4,48,41,1,1,1
0,3,4,8,113,41,1,1,1
0,3,1,8,24,41,1,1,1
1,2,0,6,90,41,1,1,1
2,0,2,7,123,41,1,1,1
2,2,0,7,116,41,1,1,1
1,1,3,6,112,30,0,0,1
0,0,2,9,266,30,0,0,1
2,3,4,6,73,30,0,0,1
2,1,3,5,27,30,0,0,1
2,2,2,3,76,30,0,0,1
0,3,1,5,64,30,0,0,1
0,0,4,3,142,30,0,0,1
1,3,0,10,293,30,0,0,1
1,2,0,10,190,30,0,0,1
0,3,2,5,146,21,1,2,1
1,2,0,8,251,21,1,2,1
0,3,3,8,187,21,1,2,1
1,0,0,8,114,21,1,2,1
1,0,3,5,159,21,1,2,1
1,3,3,10,65,21,1,2,1
0,1,4,3,124,21,1,2,1
2,1,3,9,244,21,1,2,1
1,3,1,5,169,51,0,1,1
1,2,1,7,262,51,0,1,1
2,3,2,4,109,51,0,1,1
2,2,1,6,33,51,0,1,1
2,2,1,7,259,51,0,1,1
0,0,3,6,260,51,0,1,1
2,2,3,4,203,51,0,1,1
1,0,2,6,289,51,0,1,1
2,2,3,8,43,22,1,0,1
1,1,4,7,78,22,1,0,1
1,2,0,7,172,22,1,0,1
2,2,4,10,48,22,1,0,1
1,0,3,6,198,22,1,0,1
2,0,0,7,237,22,1,0,1
0,2,4,3,265,22,1,0,1
1,0,1,7,270,22,1,0,1
0,1,3,6,238,22,1,0,1
2,1,1,3,236,22,1,0,1
1,3,1,8,116,22,1,0,1
2,1,1,7,183,22,1,0,1
1,0,2,9,149,22,1,0,1
2,0,4,8,288,22,1,0,1
0,2,2,3,203,30,1,0,2
1,0,1,3,257,30,1,0,2
0,2,1,8,173,30,1,0,2
2,3,4,4,152,30,1,0,2
0,2,3,7,215,30,1,0,2
0,1,4,4,61,30,1,0,2
0,2,1,8,222,30,1,0,2
2,1,4,9,98,30,1,0,2
1,2,2,8,288,22,0,0,1
2,3,2,6,139,22,0,0,1
2,3,4,8,185,22,0,0,1
1,0,3,7,94,22,0,0,1
2,1,3,6,174,22,0,0,1
1,2,4,7,220,22,0,0,1
2,0,4,6,228,22,0,0,1
0,2,0,4,85,22,0,0,1
1,2,0,9,193,22,0,0,1
2,0,4,10,265,22,0,0,1
2,3,2,4,82,26,1,2,1
0,3,3,4,133,26,1,2,1
1,0,2,6,35,26,1,2,1
2,0,3,3,214,26,1,2,1
2,1,2,9,238,26,1,2,1
1,1,2,6,171,26,1,2,1
0,3,0,3,211,26,1,2,1
1,2,0,3,254,26,1,2,1
2,2,4,6,32,26,1,2,1
2,3,1,6,65,20,1,0,1
2,0,4,9,78,20,1,0,1
2,3,2,8,223,20,1,0,1
2,0,1,8,166,20,1,0,1
0,3,2,4,80,20,1,0,1
2,0,3,7,179,20,1,0,1
1,2,3,3,130,20,1,0,1
0,0,3,6,276,20,1,0,1
2,0,1,5,146,20,1,0,1
0,1,1,10,265,20,1,0,1
0,1,4,9,149,20,1,0,1
1,1,1,4,54,20,1,0,1
1,1,2,9,233,31,1,0,2
2,0,3,5,203,31,1,0,2
2,1,4,6,156,31,1,0,2
1,3,1,10,86,31,1,0,2
0,2,3,10,71,31,1,0,2
1,3,2,9,139,31,1,0,2
2,0,0,5,179,31,1,0,2
0,2,4,9,146,31,1,0,2
2,3,4,5,173,31,1,0,2
1,1,3,6,297,31,1,0,2
1,0,1,4,106,31,1,0,2
2,1,0,9,226,31,1,0,2
0,0,4,9,159,31,1,0,2
0,2,4,9,123,31,1,0,2
2,3,1,4,266,35,0,1,3
0,1,4,8,279,35,0,1,3
2,3,1,5,23,35,0,1,3
0,3,4,4,234,35,0,1,3
2,3,1,4,289,35,0,1,3
1,1,0,4,166,35,0,1,3
1,0,2,6,234,35,0,1,3
0,0,1,9,91,35,0,1,3
0,3,2,7,249,35,0,1,3
0,3,3,10,148,35,0,1,3
1,0,2,4,286,35,0,1,3
0,0,0,3,142,51,0,2,1
1,2,4,7,242,51,0,2,1
2,3,1,7,25,51,0,2,1
1,1,0,7,238,51,0,2,1
0,1,2,9,298,51,0,2,1
0,0,4,8,98,51,0,2,1
1,3,1,10,90,18,1,1,1
0,3,3,5,271,18,1,1,1
0,1,0,9,83,18,1,1,1
2,0,4,3,165,18,1,1,1
2,1,4,5,163,18,1,1,1
1,0,0,8,197,18,1,1,1
2,1,2,10,287,18,1,1,1
0,1,3,6,244,18,1,1,1
2,0,2,6,158,18,1,1,1
0,1,4,4,98,18,1,1,1
2,0,2,6,155,18,1,1,1
1,0,2,6,98,49,0,0,2
0,2,2,10,131,49,0,0,2
2,0,1,10,243,49,0,0,2
0,0,2,3,242,49,0,0,2
2,2,3,7,242,49,0,0,2
2,0,3,4,274,49,0,0,2
1,0,1,9,210,49,0,0,2
0,0,2,7,205,49,0,0,2
2,1,1,4,276,49,0,0,2
0,1,4,6,212,49,0,0,2
1,0,0,4,88,49,0,0,2
2,1,3,9,73,49,0,0,2
2,1,1,10,225,49,0,0,2
2,0,1,10,85,30,0,0,3
2,1,4,9,178,30,0,0,3
1,2,3,10,168,30,0,0,3
0,1,4,5,180,30,0,0,3
1,1,0,6,125,30,0,0,3
2,1,2,10,153,30,0,0,3
2,0,4,4,128,24,1,1,1
1,3,1,4,162,24,1,1,1
2,1,1,7,26,24,1,1,1
1,2,4,9,174,24,1,1,1
1,1,0,4,23,24,1,1,1
1,0,4,8,176,24,1,1,1
1,2,2,5,114,24,1,1,1
1,3,0,3,69,44,0,1,1
1,2,4,10,172,44,0,1,1
1,3,3,7,65,44,0,1,1
1,2,4,3,139,44,0,1,1
2,0,3,8,152,44,0,1,1
1,1,4,9,151,44,0,1,1
2,2,3,8,127,44,0,1,1
2,2,1,8,192,44,0,1,1
0,3,1,8,288,44,0,1,1
0,1,1,6,162,44,0,1,1
2,3,0,5,183,44,0,1,1
0,2,3,9,173,44,0,1,1
0,3,2,3,99,59,1,1,1
2,0,3,8,218,59,1,1,1
2,3,4,8,224,59,1,1,1
1,3,2,6,74,59,1,1,1
1,0,2,4,109,59,1,1,1
1,0,1,4,148,59,1,1,1
1,3,4,10,21,59,1,1,1
2,0,1,5,215,36,0,1,1
1,0,3,8,90,36,0,1,1
1,3,1,6,52,36,0,1,1
1,0,4,9,149,36,0,1,1
0,0,1,6,134,36,0,1,1
0,3,4,5,84,36,0,1,1
0,2,2,6,146,36,0,1,1
2,2,1,6,229,36,0,1,1
0,3,3,8,21,48,0,0,1
0,3,0,3,143,48,0,0,1
2,2,2,3,184,48,0,0,1
1,1,4,9,233,48,0,0,1
2,1,1,6,32,48,0,0,1
2,1,4,3,260,48,0,0,1
2,1,1,6,220,48,0,0,1
2,2,3,6,226,48,0,0,1
2,3,3,9,90,20,1,0,1
2,0,4,5,154,20,1,0,1
0,1,0,4,72,20,1,0,1
1,1,3,8,171,20,1,0,1
2,0,0,6,242,20,1,0,1
2,0,4,5,134,20,1,0,1
0,3,3,8,60,20,1,0,1
0,0,2,10,279,20,1,0,1
0,0,3,6,139,20,1,0,1
2,1,2,4,91,58,1,0,1
0,0,0,8,81,58,1,0,1
1,0,0,10,54,58,1,0,1
0,3,4,8,205,58,1,0,1
2,2,1,3,114,58,1,0,1
2,0,0,4,240,58,1,0,1
1,3,4,4,86,58,1,0,1
1,1,2,9,295,58,1,0,1
2,3,2,8,106,58,1,0,1
0,3,0,6,165,58,1,0,1
1,1,4,3,69,58,1,0,1
0,2,4,5,246,22,0,1,1
2,0,4,5,224,22,0,1,1
1,2,3,9,135,22,0,1,1
1,1,0,6,54,22,0,1,1
1,0,3,9,244,22,0,1,1
0,1,0,8,202,22,0,1,1
1,0,3,3,118,22,0,1,1
1,2,1,3,237,22,0,1,1
2,1,3,4,55,22,0,1,1
0,3,4,8,109,25,0,1,1
0,2,1,9,265,25,0,1,1
2,3,0,4,153,25,0,1,1
1,1,3,8,275,25,0,1,1
2,2,3,7,283,25,0,1,1
1,3,3,3,159,25,0,1,1
2,2,1,4,237,25,0,1,1
2,0,4,5,40,25,0,1,1
1,3,1,8,87,25,0,1,1
1,1,4,3,299,25,0,1,1
2,3,1,4,234,25,0,1,1
2,0,2,5,148,25,0,1,1
2,3,0,4,84,25,0,1,1
2,1,1,7,255,53,0,1,3
1,1,0,9,208,53,0,1,3
2,0,0,9,128,53,0,1,3
0,1,2,8,109,53,0,1,3
1,0,1,5,242,53,0,1,3
1,3,2,4,159,53,0,1,3
2,2,0,3,281,22,0,2,1
0,0,4,8,164,22,0,2,1
1,1,0,6,230,22,0,2,1
0,0,4,4,215,22,0,2,1
0,0,1,10,269,22,0,2,1
1,0,1,4,243,22,0,2,1
1,2,1,9,164,22,0,2,1
0,3,1,3,290,22,0,2,1
0,3,2,7,21,54,1,2,1
2,0,4,6,201,54,1,2,1
0,1,0,8,158,54,1,2,1
2,3,2,9,144,54,1,2,1
2,3,2,5,164,54,1,2,1
2,3,2,9,139,54,1,2,1
1,1,2,8,259,54,1,2,1
0,2,0,5,34,54,1,2,1
1,3,2,3,48,54,1,2,1
1,1,1,8,212,54,1,2,1
2,0,1,9,202,54,1,2,1
2,0,0,9,113,54,1,2,1
0,3,1,7,124,36,1,0,1
1,2,3,10,138,36,1,0,1
1,0,0,6,123,36,1,0,1
1,2,0,4,33,36,1,0,1
0,3,3,4,44,36,1,0,1
1,1,1,8,209,36,1,0,1
0,3,3,4,64,24,0,2,1
2,1,1,9,253,24,0,2,1
1,1,0,6,61,24,0,2,1
2,1,0,8,222,24,0,2,1
2,2,0,7,223,24,0,2,1
2,0,3,9,183,24,0,2,1
0,2,0,8,106,24,0,2,1
2,1,3,6,148,24,0,2,1
1,1,3,4,98,37,1,2,1
1,3,2,10,162,37,1,2,1
2,2,4,7,109,37,1,2,1
0,3,4,4,198,37,1,2,1
2,2,1,6,136,37,1,2,1
0,0,4,5,273,37,1,2,1
2,2,3,9,208,37,1,2,1
2,1,2,10,72,37,1,2,1
1,1,1,6,65,37,1,2,1
0,1,4,8,33,37,1,2,1
0,3,3,4,151,37,1,2,1
2,2,3,8,277,37,1,2,1
1,1,2,7,140,37,1,2,1
2,2,3,3,94,36,0,2,2
0,3,3,5,199,36,0,2,2
0,0,4,10,117,36,0,2,2
0,3,2,9,210,36,0,2,2
2,0,0,4,180,36,0,2,2
0,1,3,3,164,36,0,2,2
2,0,1,3,272,36,0,2,2
0,2,0,4,255,36,0,2,2
1,0,1,6,237,36,0,2,2
2,0,0,6,268,36,0,2,2
2,1,3,9,190,36,0,2,2
1,1,2,4,47,32,1,0,1
1,1,3,10,169,32,1,0,1
0,2,4,6,48,32,1,0,1
1,0,3,10,45,32,1,0,1
2,3,0,6,72,32,1,0,1
2,2,2,4,226,32,1,0,1
0,3,4,8,296,32,1,0,1
0,2,3,9,50,32,1,0,1
2,0,1,7,120,32,1,0,1
2,2,1,9,35,32,1,0,1
0,2,0,9,265,32,1,0,1
1,3,0,7,90,32,1,0,1
1,0,2,10,121,32,1,0,1
1,3,3,4,104,50,0,0,3
1,0,2,7,265,50,0,0,3
0,2,0,5,96,50,0,0,3
0,3,3,8,264,50,0,0,3
2,2,0,3,152,50,0,0,3
2,3,3,5,189,50,0,0,3
0,3,4,9,67,50,0,0,3
0,3,1,5,61,50,0,0,3
1,1,3,6,293,50,0,0,3
2,2,3,8,220,50,0,0,3
0,0,3,6,213,50,0,0,3
1,3,3,10,195,19,0,0,1
2,3,3,10,189,19,0,0,1
1,1,3,8,49,19,0,0,1
2,0,1,5,139,19,0,0,1
1,1,3,5,180,19,0,0,1
1,1,1,4,147,19,0,0,1
1,1,3,8,103,19,0,0,1
2,0,2,9,228,57,0,2,1
0,2,2,4,247,57,0,2,1
0,3,4,4,188,57,0,2,1
2,1,4,4,155,57,0,2,1
0,1,3,6,207,57,0,2,1
2,2,1,6,72,57,0,2,1
0,2,0,5,227,57,0,2,1
2,1,4,5,109,57,0,2,1
0,0,4,3,284,57,0,2,1
0,2,1,7,186,57,0,2,1
2,2,4,9,223,57,0,2,1
0,0,0,7,82,47,1,0,1
0,0,3,6,170,47,1,0,1
1,1,0,6,100,47,1,0,1
1,0,3,8,44,47,1,0,1
1,0,0,7,190,47,1,0,1
2,3,2,10,26,47,1,0,1
0,1,3,3,198,47,1,0,1
0,2,2,3,233,47,1,0,1
2,1,0,8,50,47,1,0,1
1,0,2,3,215,47,1,0,1
2,2,2,7,93,47,1,0,1
2,3,0,10,225,47,1,0,1
2,3,2,10,138,47,1,0,1
2,2,3,10,95,20,1,0,1
0,3,4,5,297,20,1,0,1
0,2,3,4,85,20,1,0,1
2,3,3,9,51,20,1,0,1
1,2,2,7,217,20,1,0,1
2,0,4,8,105,20,1,0,1
2,3,4,3,89,20,1,0,1
2,3,2,3,79,20,1,0,1
2,2,1,10,149,20,1,0,1
0,3,1,7,165,20,1,0,1
1,3,4,10,148,20,1,0,1
0,3,0,5,61,20,1,0,1
1,3,0,10,217,20,1,0,1
1,1,0,7,269,23,1,2,3
1,1,1,4,250,23,1,2,3
1,1,4,6,174,23,1,2,3
2,3,1,7,81,23,1,2,3
0,1,1,10,268,23,1,2,3
0,0,4,6,250,23,1,2,3
1,2,4,8,208,23,1,2,3
2,1,2,5,23,19,0,0,1
2,1,4,9,50,19,0,0,1
2,3,3,6,141,19,0,0,1
2,3,3,7,84,19,0,0,1
1,2,0,5,149,19,0,0,1
2,1,2,7,254,19,0,0,1
2,1,2,9,163,19,0,0,1
0,1,2,6,97,19,0,0,1
1,2,0,10,56,44,0,0,1
0,1,2,7,118,44,0,0,1
2,1,3,4,194,44,0,0,1
1,0,4,5,198,44,0,0,1
1,3,1,4,42,44,0,0,1
0,3,2,4,131,44,0,0,1
2,3,0,4,117,44,0,0,1
2,1,1,7,196,44,0,0,1
0,2,1,4,242,44,0,0,1
0,2,3,3,48,44,0,0,1
2,0,4,6,163,44,0,0,1
0,0,3,4,208,44,0,0,1
2,2,1,6,48,31,1,0,1
0,2,3,5,54,31,1,0,1
1,2,1,5,115,31,1,0,1
0,1,0,8,117,31,1,0,1
2,1,1,6,20,31,1,0,1
0,3,2,6,272,31,1,0,1
0,1,2,10,292,31,1,0,1
2,0,4,8,121,31,1,0,1
2,2,2,8,138,31,1,0,1
0,2,4,4,249,31,1,0,1
1,3,1,6,37,31,1,0,1
1,0,2,9,107,31,1,0,1
2,3,3,9,39,31,1,0,1
0,0,3,5,138,31,1,0,1
2,3,2,5,282,55,1,2,1
0,2,3,8,24,55,1,2,1
0,3,2,9,240,55,1,2,1
0,1,4,5,68,55,1,2,1
0,0,4,9,263,55,1,2,1
1,0,0,3,121,55,1,2,1
1,2,1,5,122,55,1,2,1
0,1,1,3,57,55,1,2,1
1,2,2,8,31,55,1,2,1
2,1,2,10,132,55,1,2,1
2,3,0,4,46,55,1,2,1
1,2,0,5,256,54,0,0,1
2,2,1,10,120,54,0,0,1
2,0,4,6,99,54,0,0,1
1,2,1,4,123,54,0,0,1
1,3,2,7,130,54,0,0,1
2,2,1,6,112,54,0,0,1
1,3,1,6,134,54,0,0,1
1,0,2,7,188,54,0,0,1
2,0,4,5,213,54,0,0,1
1,2,0,3,289,54,0,0,1
0,3,1,3,99,54,0,0,1
2,3,1,8,118,54,0,0,1
2,1,3,4,156,54,0,0,1
2,3,4,3,63,60,1,2,1
2,0,3,7,91,60,1,2,1
0,0,1,5,275,60,1,2,1
0,2,4,5,104,60,1,2,1
1,0,2,9,106,60,1,2,1
0,2,4,6,97,54,0,1,1
1,2,3,9,118,54,0,1,1
2,3,2,7,297,54,0,1,1
0,2,1,4,95,54,0,1,1
1,0,4,7,211,54,0,1,1
0,0,1,6,181,54,0,1,1
1,1,0,5,113,54,0,1,1
0,2,4,4,110,54,0,1,1
1,0,3,8,234,54,0,1,1
2,1,4,6,156,23,1,1,1
1,3,0,10,223,23,1,1,1
2,3,2,8,298,23,1,1,1
0,1,2,3,120,23,1,1,1
1,3,0,3,75,23,1,1,1
1,3,3,6,214,59,1,1,1
0,1,1,5,73,59,1,1,1
0,3,0,7,59,59,1,1,1
2,1,0,7,36,59,1,1,1
2,0,0,8,82,59,1,1,1
0,3,3,7,172,59,1,1,1
2,1,0,5,183,59,1,1,1
0,0,1,7,225,59,1,1,1
2,0,3,9,57,46,1,0,1
0,2,2,9,269,46,1,0,1
0,3,2,7,98,46,1,0,1
2,1,4,5,52,46,1,0,1
0,1,2,10,73,46,1,0,1
1,2,3,8,59,46,1,0,1
2,1,0,8,30,46,1,0,1
1,3,1,10,39,46,1,0,1
0,3,3,7,61,46,1,0,1
1,3,3,7,212,46,1,0,1
0,2,2,5,131,46,1,0,1
2,0,4,9,50,46,1,0,1
1,2,2,8,249,46,1,0,1
0,2,1,10,238,46,1,0,1
1,1,4,7,59,52,0,0,1
0,2,0,4,53,52,0,0,1
2,1,3,7,55,52,0,0,1
0,2,1,6,293,52,0,0,1
2,2,4,5,183,52,0,0,1
1,1,3,10,253,52,0,0,1
1,0,1,10,268,52,0,0,1
1,0,2,10,269,52,0,0,1
1,1,4,6,139,52,0,0,1
2,0,0,9,244,52,0,0,1
0,0,2,7,65,52,0,0,1
0,0,4,6,136,52,0,0,1
0,0,1,10,239,52,0,0,1
0,0,0,3,274,21,1,1,1
1,1,3,9,26,21,1,1,1
2,1,0,5,88,21,1,1,1
0,3,0,10,34,21,1,1,1
0,1,1,7,155,21,1,1,1
1,1,1,5,210,57,1,1,3
2,3,2,3,124,57,1,1,3
2,0,2,6,66,57,1,1,3
2,3,4,7,281,57,1,1,3
2,3,4,3,130,57,1,1,3
2,3,0,10,158,57,1,1,3
0,2,4,9,261,57,1,1,3
1,2,0,3,248,57,1,1,3
2,3,0,7,232,27,1,1,1
1,1,4,9,179,27,1,1,1
1,1,4,3,227,27,1,1,1
1,3,4,7,131,27,1,1,1
1,3,3,3,171,27,1,1,1
1,2,0,9,163,27,1,1,1
0,3,4,4,237,27,1,1,1
1,2,4,10,227,27,1,1,1
2,0,4,10,24,27,1,1,1
0,0,1,10,247,40,0,0,1
2,3,1,3,178,40,0,0,1
0,3,3,4,102,40,0,0,1
1,1,0,7,283,40,0,0,1
1,1,1,8,206,40,0,0,1
1,1,2,8,252,57,1,0,1
0,2,1,8,102,57,1,0,1
2,0,4,5,149,57,1,0,1
0,0,0,5,56,57,1,0,1
0,1,1,4,33,57,1,0,1
2,0,3,4,163,57,1,0,1
1,1,1,9,214,57,1,0,1
1,0,3,5,199,57,1,0,1
2,0,2,6,65,57,1,0,1
1,2,3,4,178,57,1,0,1
0,3,2,9,188,57,1,0,1
2,1,2,3,293,57,1,0,1
0,0,0,6,174,57,1,0,1
1,2,1,8,35,57,1,0,1
2,3,1,8,252,57,1,0,1
2,0,4,8,252,30,1,1,1
1,0,4,7,36,30,1,1,1
1,1,2,4,244,30,1,1,1
0,2,2,3,128,30,1,1,1
1,1,0,6,114,30,1,1,1
0,1,0,3,132,30,1,1,1
1,2,0,3,205,30,1,1,1
2,0,2,3,63,30,1,1,1
0,0,1,5,98,30,1,1,1
0,1,0,8,226,30,1,1,1
1,3,4,6,254,30,1,1,1
2,3,1,3,53,30,1,1,1
2,0,1,6,125,67,0,2,1
1,3,1,4,277,67,0,2,1
1,2,2,3,266,67,0,2,1
2,3,0,7,46,67,0,2,1
2,3,4,3,145,67,0,2,1
0,0,3,7,118,67,0,2,1
1,1,2,8,295,67,0,2,1
1,3,1,3,247,67,0,2,1
2,3,1,4,135,67,0,2,1
1,1,1,6,182,67,0,2,1
1,0,2,7,277,67,0,2,1
2,0,2,9,61,67,0,2,1
2,0,3,9,275,67,0,2,1
2,2,3,6,142,67,0,2,1
2,1,0,8,34,51,1,2,1
2,0,2,6,190,51,1,2,1
0,2,4,10,102,51,1,2,1
0,0,3,7,294,51,1,2,1
2,2,3,4,254,51,1,2,1
1,3,3,6,128,51,1,2,1
1,3,1,6,124,51,1,2,1
0,0,2,4,261,51,1,2,1
0,1,3,3,203,51,1,2,1
0,3,3,3,64,51,1,2,1
0,3,2,3,38,51,1,2,1
0,3,0,3,174,51,1,2,1
0,2,0,9,76,51,1,2,1
1,2,3,9,300,51,1,2,1
0,2,3,7,109,19,1,1,1
2,2,3,5,68,19,1,1,1
0,0,2,5,257,19,1,1,1
2,0,3,10,169,19,1,1,1
2,3,2,8,148,19,1,1,1
2,2,2,6,191,19,1,1,1
1,2,4,3,115,19,1,1,1
2,1,3,5,53,19,1,1,1
2,0,3,7,297,19,1,1,1
2,2,3,9,151,19,1,1,1
2,0,2,3,242,19,1,1,1
2,3,4,4,239,19,1,1,1
1,0,2,5,48,19,1,1,1
1,0,1,8,77,35,1,2,1
2,2,3,6,273,35,1,2,1
1,0,1,3,90,35,1,2,1
0,3,1,3,50,35,1,2,1
2,2,2,10,138,35,1,2,1
1,0,3,5,162,35,1,2,1
2,0,4,4,35,35,1,2,1
2,1,3,5,134,35,1,2,1
0,0,4,5,50,35,1,2,1
2,2,3,7,217,35,1,2,1
0,0,4,6,118,67,1,1,1
0,3,0,6,32,67,1,1,1
0,1,4,7,252,67,1,1,1
0,1,2,4,146,67,1,1,1
0,2,4,7,155,67,1,1,1
1,2,4,8,75,67,1,1,1
1,3,0,9,211,67,1,1,1
1,0,4,6,177,67,1,1,1
0,3,0,7,260,67,1,1,1
1,3,1,6,87,67,1,1,1
2,1,2,9,70,67,1,1,1
2,1,2,8,222,67,1,1,1
2,3,3,8,254,67,1,1,1
1,1,1,9,141,67,1,1,1
0,1,4,7,135,67,1,1,1
0,1,1,5,23,45,1,2,2
1,2,2,4,175,45,1,2,2
1,0,4,6,240,45,1,2,2
1,3,2,4,164,45,1,2,2
0,0,1,10,249,45,1,2,2
1,0,0,4,236,45,1,2,2
0,3,0,8,226,45,1,2,2
2,3,4,5,279,45,1,2,2
1,2,3,9,219,45,1,2,2
2,3,2,4,190,45,1,2,2
2,1,2,4,154,45,1,2,2
1,1,1,10,42,45,1,2,2
0,0,4,3,247,65,1,0,1
2,2,2,6,114,65,1,0,1
1,2,1,4,210,65,1,0,1
1,3,1,5,138,65,1,0,1
1,2,4,9,89,65,1,0,1
0,1,1,7,82,65,1,0,1
2,0,2,7,183,65,1,0,1
0,2,2,4,132,65,1,0,1
0,1,3,9,61,65,1,0,1
2,2,3,6,160,65,1,0,1
0,2,3,6,255,65,1,0,1
1,0,3,4,166,65,1,0,1
0,3,0,3,152,65,1,0,1
0,2,3,9,70,65,1,0,1
0,2,3,9,159,61,0,1,1
2,0,0,4,78,61,0,1,1
1,2,2,10,106,61,0,1,1
2,0,2,6,235,61,0,1,1
0,1,2,5,136,61,0,1,1
2,1,4,6,41,61,0,1,1
2,0,0,9,51,61,0,1,1
2,1,1,8,24,61,0,1,1
1,1,1,10,228,61,0,1,1
0,1,2,9,246,61,0,1,1
2,3,2,3,224,61,0,1,1
1,1,4,4,124,61,0,1,1
2,0,4,3,125,44,1,0,2
2,3,4,9,215,44,1,0,2
1,2,1,7,220,44,1,0,2
1,2,1,10,243,44,1,0,2
1,3,3,3,168,44,1,0,2
0,1,2,4,234,44,1,0,2
2,3,0,10,29,44,1,0,2
2,2,3,4,87,44,1,0,2
2,1,0,6,297,44,1,0,2
2,0,0,5,32,44,1,0,2
0,1,0,7,300,48,1,1,1
0,0,0,7,88,48,1,1,1
2,0,1,6,64,48,1,1,1
0,3,1,8,122,48,1,1,1
0,1,1,6,166,48,1,1,1
2,0,1,9,219,48,1,1,1
0,1,4,8,90,48,1,1,1
2,2,4,7,64,48,1,1,1
2,2,0,3,198,48,1,1,1
2,2,1,4,117,48,1,1,1
2,2,4,8,183,48,1,1,1
1,2,0,9,20,48,1,1,1
2,0,4,10,280,48,1,1,1
2,2,3,5,64,48,1,1,1
0,0,3,8,286,48,1,1,1
0,0,0,10,111,56,1,2,1
1,3,0,6,280,56,1,2,1
1,0,1,6,223,56,1,2,1
2,0,3,7,140,56,1,2,1
1,0,2,4,38,56,1,2,1
1,2,0,7,57,61,1,0,3
0,3,4,6,150,61,1,0,3
1,1,0,6,154,61,1,0,3
1,1,1,3,185,61,1,0,3
1,3,4,8,89,61,1,0,3
2,2,4,5,206,49,0,0,2
2,2,1,6,183,49,0,0,2
0,2,4,9,248,49,0,0,2
1,0,3,9,292,49,0,0,2
0,1,0,9,243,49,0,0,2
0,0,2,6,137,49,0,0,2
0,0,1,4,276,23,1,1,1
1,1,3,10,143,23,1,1,1
0,2,4,9,160,23,1,1,1
0,1,2,3,82,23,1,1,1
2,3,1,5,210,23,1,1,1
2,1,1,8,232,23,1,1,1
2,2,0,3,222,23,1,1,1
0,0,2,7,41,23,1,1,1
